,xst,yst,xin,yin,exitcell,exitface,dtau,tsum,line
227,5600.0,7470.392649879505,4900.0,7309.3543427328295,117.0,3.0,1889.3137367367178,9374.850301238122,20
228,6300.0,7553.008209754102,5600.0,7470.392649879505,118.0,3.0,1162.9584901757555,10537.808791413878,20
229,7000.0,7612.500000000001,6300.0,7553.008209754102,119.0,3.0,715.8307498354849,11253.639541249362,20
230,,,,,,,279.2520035618878,11532.89154481125,20
231,3981.25,4200.0,3981.25,4200.0,60.0,4.0,69.81300089047195,69.81300089047195,21
232,4140.9151451894295,4900.0,3981.25,4200.0,71.0,4.0,404.9730681855913,474.7860690760632,21
233,4200.0,5172.913868368044,4140.9151451894295,4900.0,82.0,3.0,264.31587753936185,739.101946615425,21
234,4399.6196748878865,5600.0,4200.0,5172.913868368044,83.0,4.0,746.0997106009568,1485.2016572163818,21
235,4742.27049368919,6300.0,4399.6196748878865,5600.0,94.0,4.0,1608.1093953094032,3093.3110525257853,21
236,4900.0,6508.91434479756,4742.27049368919,6300.0,105.0,3.0,630.9621855360589,3724.273238061844,21
237,5572.88460391316,7000.0,4900.0,6508.91434479756,106.0,4.0,2032.9788353659414,5757.252073427786,21
238,5600.0,7011.177949638513,5572.88460391316,7000.0,117.0,3.0,57.22855100927164,5814.4806244370575,21
239,6300.0,7259.024629262303,5600.0,7011.177949638513,118.0,3.0,1162.9584901757555,6977.439114612813,21
240,7000.0,7437.5,6300.0,7259.024629262303,119.0,3.0,715.8307498354849,7693.269864448298,21
241,,,,,,,279.2520035618878,7972.521868010186,21
242,4068.75,4200.0,4068.75,4200.0,60.0,4.0,69.81300089047195,69.81300089047195,22
243,4200.0,4678.283632420991,4068.75,4200.0,71.0,3.0,239.14082347265406,308.95382436312605,22
244,4427.89209463808,4900.0,4200.0,4678.283632420991,72.0,4.0,331.29411764705804,640.247942010184,22
245,4826.438482212297,5600.0,4427.89209463808,4900.0,83.0,4.0,1162.5169626837996,1802.7649046939837,22
246,4900.0,5731.097406430572,4826.438482212297,5600.0,94.0,3.0,258.02120002960294,2060.7861047235865,22
247,5401.88086247422,6300.0,4900.0,5731.097406430572,95.0,4.0,1566.8715167490018,3627.6576214725883,22
248,5600.0,6462.556941439562,5401.88086247422,6300.0,106.0,3.0,512.6344015060365,4140.292022978625,22
249,6300.0,6940.208008829368,5600.0,6462.556941439562,107.0,3.0,1539.1422100774566,5679.434233056081,22
250,6359.791991170632,7000.0,6300.0,6940.208008829368,108.0,4.0,117.87109309064083,5797.305326146722,22
251,7000.0,7259.110529311239,6359.791991170632,7000.0,119.0,3.0,637.9302447240666,6435.235570870789,22
252,,,,,,,279.2520035618878,6714.487574432677,22
